Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-07-25,2001.9,2002.0,1968.4,1977.5,1981.5,1535492.0,30391.27
2018-07-26,1974.95,1985.0,1955.1,1956.0,1964.7,3503036.0,68963.27
2018-07-27,1960.85,1964.65,1940.3,1943.75,1943.75,2033977.0,39632.72
2018-07-30,1943.0,1954.7,1931.55,1944.3,1944.6,1579251.0,30673.86
2018-07-31,1942.0,1947.0,1928.0,1947.0,1940.2,2204803.0,42659.7
2018-08-01,1949.95,1981.55,1949.8,1973.0,1976.5,2425180.0,47845.08
2018-08-02,1980.0,1985.0,1945.0,1947.5,1948.4,1509287.0,29588.15
2018-08-03,1956.5,1982.05,1956.5,1978.0,1979.45,1505131.0,29704.99
2018-08-06,1997.0,1998.95,1972.25,1975.05,1975.55,1532249.0,30357.69
2018-08-07,1978.2,1979.15,1960.5,1969.0,1967.35,1353560.0,26629.08
2018-08-08,1972.0,1978.3,1962.0,1975.0,1974.0,1315062.0,25901.0
2018-08-09,1980.0,1980.8,1966.0,1978.0,1974.35,2060297.0,40680.73
2018-08-10,1980.95,1996.5,1972.05,1992.0,1993.1,2784105.0,55283.17
2018-08-13,1997.8,2004.25,1990.0,1999.5,2000.15,3559575.0,71121.84
2018-08-14,1992.0,2024.6,1982.4,2000.0,2003.55,3311765.0,66577.71
2018-08-16,2000.3,2020.05,1995.0,2009.1,2008.5,2152065.0,43224.08
2018-08-17,2013.85,2021.9,2004.0,2010.0,2012.75,1213731.0,24430.59
2018-08-20,2024.0,2024.0,2003.7,2014.15,2009.95,1587032.0,31921.97
2018-08-21,2010.15,2024.0,2004.0,2014.0,2017.65,1376866.0,27749.04
2018-08-23,2022.8,2038.0,2020.3,2033.9,2035.1,3046791.0,61874.61
2018-08-24,2035.1,2046.0,2031.0,2041.6,2043.0,1570533.0,32068.02
2018-08-27,2043.0,2059.0,2035.0,2050.05,2050.9,1532702.0,31447.89
2018-08-28,2055.0,2072.0,2052.0,2069.95,2069.2,1987983.0,41061.75
2018-08-29,2072.5,2076.6,2045.6,2073.25,2072.0,1525867.0,31510.67
2018-08-30,2068.0,2085.0,2065.5,2081.25,2082.4,2408020.0,50039.99
2018-08-31,2082.3,2092.0,2074.0,2078.0,2078.4,2504554.0,52147.23
2018-09-03,2084.8,2090.0,2048.4,2050.3,2052.9,1439711.0,29838.03
2018-09-04,2059.8,2104.75,2056.95,2100.0,2098.9,4420803.0,92561.53
2018-09-05,2100.0,2107.25,2075.05,2077.0,2079.25,1681106.0,35076.59
2018-09-06,2075.0,2081.5,2060.3,2074.5,2075.3,2238097.0,46337.68
2018-09-07,2079.3,2084.0,2065.4,2078.75,2079.85,1312182.0,27244.47
2018-09-10,2084.4,2093.4,2074.25,2084.0,2080.75,1530539.0,31896.2
2018-09-11,2089.0,2089.0,2042.2,2045.15,2046.25,3679745.0,75653.15
